sample_id,filepath,filename,umap_x,umap_y,latitude,longitude,file_type,size_bytes,site,camera_type
696902a9ece43907fa70ae8d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130527.jpg,20260112_130527.jpg,6.749299,6.5456085,-34.16507169972222,-70.6905255,JPEG,5615114,Lo Castillo,ground
696902a9ece43907fa70ae8e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130529.jpg,20260112_130529.jpg,5.5916924,9.482324,-34.16507169972222,-70.6905255,JPEG,4246369,Lo Castillo,ground
696902a9ece43907fa70ae8f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130531.jpg,20260112_130531.jpg,7.0736322,9.026357,-34.16507169972222,-70.6905255,JPEG,6125192,Lo Castillo,ground
696902a9ece43907fa70ae90,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130532.jpg,20260112_130532.jpg,9.266234,7.785763,-34.16507169972222,-70.6905255,JPEG,6142692,Lo Castillo,ground
696902a9ece43907fa70ae91,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130533.jpg,20260112_130533.jpg,6.4219255,6.0751643,-34.16507169972222,-70.6905255,JPEG,5651405,Lo Castillo,ground
696902a9ece43907fa70ae92,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130534.jpg,20260112_130534.jpg,6.6401253,7.3964753,-34.16507169972222,-70.6905255,JPEG,5916118,Lo Castillo,ground
696902a9ece43907fa70ae93,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130535.jpg,20260112_130535.jpg,6.301411,6.7706785,-34.16507169972222,-70.6905255,JPEG,5938936,Lo Castillo,ground
696902a9ece43907fa70ae94,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130536.jpg,20260112_130536.jpg,5.440746,6.72943,-34.16507169972222,-70.6905255,JPEG,5936277,Lo Castillo,ground
696902a9ece43907fa70ae95,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130537.jpg,20260112_130537.jpg,5.596063,7.199487,-34.16507169972222,-70.6905255,JPEG,6022763,Lo Castillo,ground
696902a9ece43907fa70ae96,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130538.jpg,20260112_130538.jpg,10.253193,6.265011,-34.164782699999996,-70.6902507,JPEG,5833475,Lo Castillo,ground
696902a9ece43907fa70ae97,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130539.jpg,20260112_130539.jpg,7.3382044,6.062312,-34.1647788,-70.69025659972223,JPEG,6184485,Lo Castillo,ground
696902a9ece43907fa70ae98,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130540.jpg,20260112_130540.jpg,4.993415,8.279015,-34.1647788,-70.69025659972223,JPEG,6357679,Lo Castillo,ground
696902a9ece43907fa70ae99,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130541.jpg,20260112_130541.jpg,5.587628,8.571471,-34.164780299722224,-70.6902534,JPEG,5947902,Lo Castillo,ground
696902a9ece43907fa70ae9a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130542.jpg,20260112_130542.jpg,7.9692345,4.35728,-34.164780299722224,-70.6902534,JPEG,6157369,Lo Castillo,ground
696902a9ece43907fa70ae9b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130543.jpg,20260112_130543.jpg,8.318622,7.3818145,-34.164780299722224,-70.6902534,JPEG,6243399,Lo Castillo,ground
696902a9ece43907fa70ae9c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130545.jpg,20260112_130545.jpg,9.5312395,6.0266523,-34.164780299722224,-70.6902534,JPEG,5823021,Lo Castillo,ground
696902a9ece43907fa70ae9d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130546.jpg,20260112_130546.jpg,6.011892,8.026015,-34.164780299722224,-70.6902534,JPEG,5903457,Lo Castillo,ground
696902a9ece43907fa70ae9e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130556(0).jpg,20260112_130556(0).jpg,4.904776,8.457395,-34.164780299722224,-70.6902534,JPEG,5978353,Lo Castillo,ground
696902a9ece43907fa70ae9f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130556.jpg,20260112_130556.jpg,6.117633,8.925945,-34.164780299722224,-70.6902534,JPEG,5616759,Lo Castillo,ground
696902a9ece43907fa70aea0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130559.jpg,20260112_130559.jpg,10.415332,6.2093735,-34.16465389972222,-70.6901622,JPEG,5742294,Lo Castillo,ground
696902a9ece43907fa70aea1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130606.jpg,20260112_130606.jpg,7.1292424,3.846803,-34.1646535,-70.69013789972223,JPEG,6066884,Lo Castillo,ground
696902a9ece43907fa70aea2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130607.jpg,20260112_130607.jpg,9.20782,6.7097387,-34.1646535,-70.69013789972223,JPEG,5859339,Lo Castillo,ground
696902a9ece43907fa70aea3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130631.jpg,20260112_130631.jpg,7.892026,5.597906,-34.1646535,-70.69013789972223,JPEG,5750746,Lo Castillo,ground
696902a9ece43907fa70aea4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130634.jpg,20260112_130634.jpg,6.4967527,8.848057,-34.1646535,-70.69013789972223,JPEG,5780069,Lo Castillo,ground
696902a9ece43907fa70aea5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130635.jpg,20260112_130635.jpg,10.030649,7.118782,-34.1646535,-70.69013789972223,JPEG,6271747,Lo Castillo,ground
696902a9ece43907fa70aea6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130641(0).jpg,20260112_130641(0).jpg,6.8904676,8.277013,-34.1646535,-70.69013789972223,JPEG,6280301,Lo Castillo,ground
696902a9ece43907fa70aea7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130641.jpg,20260112_130641.jpg,6.450833,8.681994,-34.1646535,-70.69013789972223,JPEG,6634790,Lo Castillo,ground
696902a9ece43907fa70aea8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130728.jpg,20260112_130728.jpg,6.828716,5.2121735,-34.16422529972222,-70.6896981,JPEG,6185739,Lo Castillo,ground
696902a9ece43907fa70aea9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130749(0).jpg,20260112_130749(0).jpg,6.4184346,6.7847815,-34.16422529972222,-70.6896981,JPEG,6065041,Lo Castillo,ground
696902a9ece43907fa70aeaa,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130749.jpg,20260112_130749.jpg,7.8117323,4.4934244,-34.16422529972222,-70.6896981,JPEG,5783130,Lo Castillo,ground
696902a9ece43907fa70aeab,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130751.jpg,20260112_130751.jpg,7.3899627,5.0673594,-34.16422529972222,-70.6896981,JPEG,6346092,Lo Castillo,ground
696902a9ece43907fa70aeac,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130752.jpg,20260112_130752.jpg,7.1061583,5.140566,-34.16422529972222,-70.6896981,JPEG,5946447,Lo Castillo,ground
696902a9ece43907fa70aead,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130753.jpg,20260112_130753.jpg,7.198749,9.143273,-34.16422529972222,-70.6896981,JPEG,5490407,Lo Castillo,ground
696902a9ece43907fa70aeae,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130754.jpg,20260112_130754.jpg,7.8271523,4.9210405,-34.16422529972222,-70.6896981,JPEG,6240054,Lo Castillo,ground
696902a9ece43907fa70aeaf,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130801.jpg,20260112_130801.jpg,7.5775876,5.1046886,-34.16422529972222,-70.6896981,JPEG,5531093,Lo Castillo,ground
696902a9ece43907fa70aeb0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130815.jpg,20260112_130815.jpg,5.512864,6.113303,-34.16422529972222,-70.6896981,JPEG,5574513,Lo Castillo,ground
696902a9ece43907fa70aeb1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130816.jpg,20260112_130816.jpg,6.63669,6.155597,-34.16422529972222,-70.6896981,JPEG,5775596,Lo Castillo,ground
696902a9ece43907fa70aeb2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130817(0).jpg,20260112_130817(0).jpg,8.125931,5.8629847,-34.16422529972222,-70.6896981,JPEG,5500613,Lo Castillo,ground
696902a9ece43907fa70aeb3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130817.jpg,20260112_130817.jpg,10.096838,7.0668225,-34.16422529972222,-70.6896981,JPEG,5864665,Lo Castillo,ground
696902a9ece43907fa70aeb4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130818.jpg,20260112_130818.jpg,6.6505523,8.776078,-34.16422529972222,-70.6896981,JPEG,5591227,Lo Castillo,ground
696902a9ece43907fa70aeb5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130819(0).jpg,20260112_130819(0).jpg,5.241638,7.4865174,-34.16422529972222,-70.6896981,JPEG,6288961,Lo Castillo,ground
696902a9ece43907fa70aeb6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130819.jpg,20260112_130819.jpg,10.426111,6.207452,-34.16422529972222,-70.6896981,JPEG,5757433,Lo Castillo,ground
696902a9ece43907fa70aeb7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130820.jpg,20260112_130820.jpg,7.86467,6.9693766,-34.16422529972222,-70.6896981,JPEG,6137515,Lo Castillo,ground
696902a9ece43907fa70aeb8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130822.jpg,20260112_130822.jpg,8.416019,5.7985306,-34.16422529972222,-70.6896981,JPEG,5390922,Lo Castillo,ground
696902a9ece43907fa70aeb9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130823(0).jpg,20260112_130823(0).jpg,6.4343634,4.879677,-34.16422529972222,-70.6896981,JPEG,5594830,Lo Castillo,ground
696902a9ece43907fa70aeba,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130823.jpg,20260112_130823.jpg,6.9645133,4.6168146,-34.16422529972222,-70.6896981,JPEG,5722337,Lo Castillo,ground
696902a9ece43907fa70aebb,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130826.jpg,20260112_130826.jpg,8.324032,5.739792,-34.16422529972222,-70.6896981,JPEG,6495194,Lo Castillo,ground
696902a9ece43907fa70aebc,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130827.jpg,20260112_130827.jpg,5.748611,8.977679,-34.16378089972222,-70.6892739,JPEG,5539197,Lo Castillo,ground
696902a9ece43907fa70aebd,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130842.jpg,20260112_130842.jpg,10.35828,6.0179296,-34.16375949972222,-70.68924029972223,JPEG,5651670,Lo Castillo,ground
696902a9ece43907fa70aebe,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130847.jpg,20260112_130847.jpg,8.419618,9.336734,-34.16375949972222,-70.68924029972223,JPEG,5724484,Lo Castillo,ground
696902a9ece43907fa70aebf,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130849.jpg,20260112_130849.jpg,8.159126,5.2994566,-34.16375949972222,-70.68924029972223,JPEG,5490474,Lo Castillo,ground
696902a9ece43907fa70aec0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130850.jpg,20260112_130850.jpg,8.423291,5.705552,-34.16375949972222,-70.68924029972223,JPEG,5672728,Lo Castillo,ground
696902a9ece43907fa70aec1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130858.jpg,20260112_130858.jpg,8.748024,6.0376863,-34.16375949972222,-70.68924029972223,JPEG,6016703,Lo Castillo,ground
696902a9ece43907fa70aec2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130904(0).jpg,20260112_130904(0).jpg,7.842985,4.6692615,-34.16375949972222,-70.68924029972223,JPEG,5883889,Lo Castillo,ground
696902a9ece43907fa70aec3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130904.jpg,20260112_130904.jpg,8.379221,5.8909273,-34.16375949972222,-70.68924029972223,JPEG,5892002,Lo Castillo,ground
696902a9ece43907fa70aec4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130905.jpg,20260112_130905.jpg,7.185154,5.5728025,-34.16375949972222,-70.68924029972223,JPEG,6046579,Lo Castillo,ground
696902a9ece43907fa70aec5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130906.jpg,20260112_130906.jpg,6.941838,10.044206,-34.16375949972222,-70.68924029972223,JPEG,5818236,Lo Castillo,ground
696902a9ece43907fa70aec6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130910(0).jpg,20260112_130910(0).jpg,8.067337,5.486,-34.16375949972222,-70.68924029972223,JPEG,5484199,Lo Castillo,ground
696902a9ece43907fa70aec7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130910.jpg,20260112_130910.jpg,9.7792635,6.065049,-34.16375949972222,-70.68924029972223,JPEG,6034496,Lo Castillo,ground
696902a9ece43907fa70aec8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130911.jpg,20260112_130911.jpg,6.3666587,5.8444314,-34.16375949972222,-70.68924029972223,JPEG,5790865,Lo Castillo,ground
696902a9ece43907fa70aec9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130912.jpg,20260112_130912.jpg,5.898342,8.104906,-34.16375949972222,-70.68924029972223,JPEG,5668396,Lo Castillo,ground
696902a9ece43907fa70aeca,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130913.jpg,20260112_130913.jpg,5.5195456,6.6902843,-34.16375949972222,-70.68924029972223,JPEG,5582946,Lo Castillo,ground
696902a9ece43907fa70aecb,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130914.jpg,20260112_130914.jpg,7.6595945,6.379128,-34.16375949972222,-70.68924029972223,JPEG,5651476,Lo Castillo,ground
696902a9ece43907fa70aecc,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130915.jpg,20260112_130915.jpg,8.720157,6.0419583,-34.16375949972222,-70.68924029972223,JPEG,5517982,Lo Castillo,ground
696902a9ece43907fa70aecd,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130923.jpg,20260112_130923.jpg,8.299363,6.3157716,-34.163382999999996,-70.68888139972222,JPEG,5023537,Lo Castillo,ground
696902a9ece43907fa70aece,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130924.jpg,20260112_130924.jpg,6.7233443,4.9183636,-34.163382999999996,-70.68888139972222,JPEG,5767545,Lo Castillo,ground
696902a9ece43907fa70aecf,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130926.jpg,20260112_130926.jpg,8.326445,5.256597,-34.163382999999996,-70.68888139972222,JPEG,5681786,Lo Castillo,ground
696902a9ece43907fa70aed0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130928(0).jpg,20260112_130928(0).jpg,8.893468,7.209757,-34.163382999999996,-70.68888139972222,JPEG,6011329,Lo Castillo,ground
696902a9ece43907fa70aed1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130928.jpg,20260112_130928.jpg,8.770752,7.457636,-34.163382999999996,-70.68888139972222,JPEG,5883608,Lo Castillo,ground
696902a9ece43907fa70aed2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130929.jpg,20260112_130929.jpg,9.938387,7.0014834,-34.163382999999996,-70.68888139972222,JPEG,5306709,Lo Castillo,ground
696902a9ece43907fa70aed3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130932.jpg,20260112_130932.jpg,9.177488,6.2951508,-34.163382999999996,-70.68888139972222,JPEG,5694294,Lo Castillo,ground
696902a9ece43907fa70aed4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130933.jpg,20260112_130933.jpg,9.013818,4.5533724,-34.163382999999996,-70.68888139972222,JPEG,5603735,Lo Castillo,ground
696902a9ece43907fa70aed5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130935.jpg,20260112_130935.jpg,6.508163,5.943593,-34.163382999999996,-70.68888139972222,JPEG,5772477,Lo Castillo,ground
696902a9ece43907fa70aed6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130936(0).jpg,20260112_130936(0).jpg,6.550676,9.145892,-34.163382999999996,-70.68888139972222,JPEG,6284255,Lo Castillo,ground
696902a9ece43907fa70aed7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130936.jpg,20260112_130936.jpg,8.309923,8.718806,-34.163382999999996,-70.68888139972222,JPEG,5326361,Lo Castillo,ground
696902a9ece43907fa70aed8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130937.jpg,20260112_130937.jpg,8.980839,8.111936,-34.163382999999996,-70.68888139972222,JPEG,6081295,Lo Castillo,ground
696902a9ece43907fa70aed9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130938.jpg,20260112_130938.jpg,9.348154,7.651851,-34.163382999999996,-70.68888139972222,JPEG,6403588,Lo Castillo,ground
696902a9ece43907fa70aeda,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130939.jpg,20260112_130939.jpg,8.251145,5.165854,-34.163382999999996,-70.68888139972222,JPEG,5461399,Lo Castillo,ground
696902a9ece43907fa70aedb,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130940.jpg,20260112_130940.jpg,6.400297,8.015262,-34.163382999999996,-70.68888139972222,JPEG,6053443,Lo Castillo,ground
696902a9ece43907fa70aedc,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130941.jpg,20260112_130941.jpg,7.305116,3.9740489,-34.163382999999996,-70.68888139972222,JPEG,5806719,Lo Castillo,ground
696902a9ece43907fa70aedd,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130944.jpg,20260112_130944.jpg,8.390794,4.810063,-34.163382999999996,-70.68888139972222,JPEG,5591474,Lo Castillo,ground
696902a9ece43907fa70aede,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130945(0).jpg,20260112_130945(0).jpg,9.653973,7.458621,-34.163382999999996,-70.68888139972222,JPEG,6067723,Lo Castillo,ground
696902a9ece43907fa70aedf,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130945.jpg,20260112_130945.jpg,10.471365,6.399497,-34.163382999999996,-70.68888139972222,JPEG,5878426,Lo Castillo,ground
696902a9ece43907fa70aee0,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130946.jpg,20260112_130946.jpg,8.013915,5.1985645,-34.163382999999996,-70.68888139972222,JPEG,4782418,Lo Castillo,ground
696902a9ece43907fa70aee1,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_130947.jpg,20260112_130947.jpg,9.978212,6.602573,-34.163382999999996,-70.68888139972222,JPEG,5634391,Lo Castillo,ground
696902a9ece43907fa70aee2,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141311.jpg,20260112_141311.jpg,6.441204,4.6334124,-34.160581,-70.6872969,JPEG,5007620,Lo Castillo,ground
696902a9ece43907fa70aee3,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141313.jpg,20260112_141313.jpg,8.641961,6.4391575,-34.160581,-70.6872969,JPEG,5649225,Lo Castillo,ground
696902a9ece43907fa70aee4,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141315.jpg,20260112_141315.jpg,5.308233,6.848162,-34.160581,-70.6872969,JPEG,5778490,Lo Castillo,ground
696902a9ece43907fa70aee5,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141316.jpg,20260112_141316.jpg,8.242114,5.3394055,-34.160581,-70.6872969,JPEG,5176270,Lo Castillo,ground
696902a9ece43907fa70aee6,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141318.jpg,20260112_141318.jpg,7.8557305,5.6311936,-34.160581,-70.6872969,JPEG,5374063,Lo Castillo,ground
696902a9ece43907fa70aee7,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141319.jpg,20260112_141319.jpg,8.327664,6.520917,-34.160581,-70.6872969,JPEG,5006284,Lo Castillo,ground
696902a9ece43907fa70aee8,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141321.jpg,20260112_141321.jpg,6.147357,8.814488,-34.160581,-70.6872969,JPEG,5350662,Lo Castillo,ground
696902a9ece43907fa70aee9,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141323.jpg,20260112_141323.jpg,8.015674,5.213242,-34.160581,-70.6872969,JPEG,4931078,Lo Castillo,ground
696902a9ece43907fa70aeea,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141324.jpg,20260112_141324.jpg,5.4367394,6.232756,-34.160581,-70.6872969,JPEG,5109575,Lo Castillo,ground
696902a9ece43907fa70aeeb,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141325.jpg,20260112_141325.jpg,8.094196,6.8420606,-34.160581,-70.6872969,JPEG,5385743,Lo Castillo,ground
696902a9ece43907fa70aeec,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141327.jpg,20260112_141327.jpg,5.423001,6.095538,-34.160581,-70.6872969,JPEG,5130207,Lo Castillo,ground
696902a9ece43907fa70aeed,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo5_enero26/Lo Castillo/Celular/20260112_141330.jpg,20260112_141330.jpg,6.2479696,9.530352,-34.160581,-70.6872969,JPEG,5380058,Lo Castillo,ground
