sample_id,filepath,filename,umap_x,umap_y,tags,width,height,size_bytes,latitude,longitude,site,camera_type
6967ec754644523b2e55483d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085329.jpg,20260107_085329.jpg,6.591165,7.779865,,3024,4032,6646560,-34.4737468,-70.9366964,La Capilla,ground
6967ec764644523b2e55483e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085331.jpg,20260107_085331.jpg,6.5614524,8.176045,,3024,4032,6134947,-34.4737468,-70.9366964,La Capilla,ground
6967ec764644523b2e55483f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085344.jpg,20260107_085344.jpg,6.693412,2.8047302,,3024,4032,6692951,-34.473748,-70.93660859972222,La Capilla,ground
6967ec764644523b2e554840,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085348.jpg,20260107_085348.jpg,8.121527,3.5268526,,3024,4032,5985557,-34.4737535,-70.93659309972223,La Capilla,ground
6967ec764644523b2e554841,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085350.jpg,20260107_085350.jpg,6.9900284,7.2921734,,3024,4032,5694656,-34.4737535,-70.93659309972223,La Capilla,ground
6967ec764644523b2e554842,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085355.jpg,20260107_085355.jpg,9.534458,6.725831,,3024,4032,5906714,-34.473754499722226,-70.93657489972223,La Capilla,ground
6967ec764644523b2e554843,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085359.jpg,20260107_085359.jpg,6.128451,5.67403,,3024,4032,5924976,-34.4737537,-70.93655099972223,La Capilla,ground
6967ec764644523b2e554844,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085401.jpg,20260107_085401.jpg,9.723736,7.4402504,,3024,4032,5695279,-34.47375889972223,-70.93654209972223,La Capilla,ground
6967ec764644523b2e554845,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085406.jpg,20260107_085406.jpg,7.9505777,3.9137619,,3024,4032,6128276,-34.473762299722225,-70.93652609972223,La Capilla,ground
6967ec764644523b2e554846,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085409.jpg,20260107_085409.jpg,9.469021,3.0284617,,3024,4032,5443687,-34.47376549972223,-70.9365047,La Capilla,ground
